thumb_mcp, thumb_pip, thumb_hes, index_mcp, index_pip, middle_mcp, middle_pip,Label
217.5,217,178.75,226.25,214.5,233.5,205.5,3
215.25,217.75,180.5,227.25,215,234,203.75,3
216.5,218,179.25,226.5,215,233.75,204.25,3
216,217.5,181,227,214.25,232.5,201.75,3
216,217,179.25,226.75,213.25,233.5,205.5,3
216.25,217.75,180,228.25,215,233,202.75,3
215.5,217,179.75,226.75,214.25,233,202.75,3
216.75,218.75,180,227.75,214.25,233.75,205,3
215.75,216.25,179.5,227.25,215.25,235,204.25,3
216.25,217.5,180.5,227.5,214.75,232.5,204,3
215.5,216.75,180,226,214.25,233.5,203.75,3
216.75,217.75,180,226.5,214.5,232.5,203.75,3
215.75,216.5,180,227.5,215,234.5,202.75,3
216,217.75,180.75,226.5,214,232.75,203.5,3
216.25,218,179.75,226.75,214.5,233.5,203.75,3
217.25,217,179.5,225.25,213.75,233.5,204.75,3
216.25,217.5,180.25,228,216.25,232.75,203,3
216.5,219,180.5,226.5,213.25,232.75,204.5,3
215.75,216.75,178.75,227,214.25,233.5,204.25,3
216.75,217.5,178.75,226.5,214,234.75,204.75,3
215.5,216.5,180,227.75,217,233.5,202.75,3
216.75,218.25,179.5,225.25,214,232.25,204.25,3
216.25,217.5,180.5,226,215,233.5,203.25,3
215.75,216.75,179.5,227,215.25,233.5,204,3
215.5,218.75,181,228,214.25,231.75,202.75,3
217.25,217.75,179.25,225.25,213.5,234.25,206.75,3
215.5,217.5,180,227.75,215,233.5,202.75,3
215.75,217.25,179.5,226.25,214,234.25,204.75,3
216.25,218,181,227.5,213.5,231.75,203.75,3
217,217.25,178.5,226,214.5,233.75,203.75,3
216.25,217.75,179.5,227.5,213.5,233.25,203.5,3
216,217.5,179.5,227.5,215.75,233.75,204,3
217,218.25,180.25,227,213.5,231.75,203.75,3
216.5,216.5,178.5,226.5,215.25,233.75,205.25,3
216.5,217.25,180.25,228,213.5,231.5,203.5,3
216.5,217.25,178.75,225.5,214.75,232.5,203.75,3
216,218.25,179.75,226.5,212.75,233.25,203.75,3
215.5,216.75,180,227.5,214.5,233.25,203.75,3
216.5,218,180,226,214.25,232.5,205,3
215.75,217.25,179.75,226.5,215.75,233,205.25,3
216,218.75,179.75,226,213.75,232,204.5,3
215.5,217.25,179.75,226.5,216.25,234.25,204,3
217,218.75,179.25,226.75,213.5,232.5,204.75,3
216,216.5,179,227.25,215.25,233.75,204.25,3
216.75,217.75,180,226.75,215.25,232.25,204.5,3
216.25,217.75,180,227,214.25,232.5,204.75,3
216.25,218,179.5,225.25,216.25,233.75,204,3
215.25,217,180.25,226.25,215.25,233,202.75,3
217.5,218.25,179.75,226.75,214,233.25,204.25,3
215.25,217.25,179.75,227.25,214.75,233.25,204.5,3
216.75,217.5,179,226.25,215,233.5,205.25,3
215.25,218,181.75,227.5,215.75,232.5,203,3
217.25,218.5,179.75,225.5,215.25,232.75,204.5,3
216.75,217.25,179.25,226.75,215.25,233.5,205,3
215.25,216.5,180,226.75,215,233,202.5,3
216.75,219.25,180,226,213,232,205.75,3
216.25,217.5,179,225.75,216,235,204,3
216.25,217.5,181,227.25,215,232.25,204,3
216.5,217.75,180.25,226.5,215.25,233.25,205,3
217,218.25,180.5,226,213.75,231.75,203.5,3
216.25,216.5,179.5,226,216,234.25,205.75,3
215.25,218.25,180.75,227.5,215,232.75,202.25,3
217.5,218.75,180.25,226.5,214.25,232.75,204.75,3
216.5,218,179,225.25,215.5,234,205.5,3
214.75,217.25,180.25,226.25,215.75,232.75,202.5,3
217.75,219.5,180.5,226,213.25,231.75,205.75,3
216.5,218.25,180,226.5,214.75,234.5,205.75,3
216.5,217.25,180,226.25,216.5,233.25,204.5,3
216.5,218.5,181.75,228.25,215.25,233,203.75,3
218.25,219.5,181,225.5,214.75,232.75,205.5,3
216.25,216.25,179,227,216.25,234.25,205.75,3
215.5,217.25,180,228.25,214,233,202,3
217.25,219.75,181,226.5,213.75,231.25,204.75,3
216.5,216.75,178.75,225.75,215,234.5,205.5,3
215.25,217.25,180.25,228.25,215.5,232.25,204,3
217.25,218.5,180,226.75,214.5,232,204.25,3
217,219,180.75,227,215,232.5,205.25,3
216.5,216.5,179,226.25,216,234,205.5,3
215.5,217.75,180.25,228.5,215.5,232.25,203.25,3
218,219,180.25,225.75,213.25,232,205.25,3
217.25,218,178.75,226.75,216.25,234.25,205,3
215.5,217.75,181,228,217.25,233.25,203.5,3
217.25,218.75,180,226.75,213.75,232.75,204.25,3
216.25,217.5,177.75,226.25,215.75,233,204.75,3
216.5,217.75,179.5,227,215,233.25,204.75,3
216.25,218.25,180.25,228,216.25,232.75,204.25,3
218,219,181.5,226.5,214,232.5,205.25,3
218,217,179,227.25,215,234.5,205.25,3
216,218,180.75,228.25,215.5,232.75,203.75,3
217.5,219.5,180.75,225.5,214,232,204.75,3
216.5,217.5,178.75,227,215.25,233.25,205.5,3
216.75,217.75,180.75,227.25,215.75,233,204.25,3
217.5,218.25,180.25,227.25,216.75,233.5,204.75,3
218,218.25,180.5,226.25,215,231.75,204.75,3
217,218,178,225.75,215.75,233.5,205.5,3
214.75,217.75,181.25,226.25,215.75,233,203.75,3
217.25,218.25,180.5,226,214.25,232.25,203.5,3
217,217.75,180,226.5,215.75,234,205,3
215.75,217.75,180.5,227.25,215.5,233,203.75,3
217.75,218.75,180,226,215,233.25,204.25,3
216.25,217.5,180.25,225,214.75,233,204.5,3
217,218.75,180,226,216.5,233.25,204,3
216,216.75,179.5,225.75,215,232.5,202.25,3
218,219.25,180.5,225.25,214.75,231.75,204.75,3
217.25,217.25,178.75,226,216.25,233.25,204,3
216.25,217.5,180.25,226.5,214.5,232,202.75,3
218,218.5,180.5,225,214,232.5,204.75,3
217,217.5,179.5,225.5,214,233.25,205,3
218,217.75,179.5,227,215,233,204,3
217,218,179.75,226.75,215.25,234,205,3
216.75,217.75,180.75,226.5,213.5,232.5,204.75,3
217,218.25,179.5,226,215.25,234,203.5,3
216.25,218.25,180.75,226.75,215.25,232.75,203.25,3
217.25,217.75,179.75,225,216,233.5,203.5,3
217.25,218.5,180.5,224.75,215.25,234,205,3
217,218,180.5,224.75,215.5,232.75,203.25,3
216.5,218,179.5,224,215.25,232.25,203.5,3
216.75,218.5,180.75,223.5,215,233.5,203.25,3
218,218,179.5,223,214.5,232.5,204.5,3
216.25,217.75,180.5,223.25,216,232.75,204,3
217.75,218.75,180.5,223.5,214.75,232.25,203.5,3
217.5,218,179.5,224.5,216.75,233.75,204.5,3
217.5,218.25,179.75,224.5,215.25,232.75,203.75,3
217.5,217.25,179,224.5,215.5,233,203.75,3
217,218,180,223.75,214.5,232.75,205,3
217.75,217.5,180.25,224.5,214.25,232.5,204.75,3
217.5,218,180,223.75,215.5,234,205,3
217,217.5,180.5,225.25,214.25,232,203.75,3
218,217.5,179.5,223.25,215.5,233.5,205,3
216,217.5,179.5,223.5,214.5,232.5,204.25,3
217.5,217.75,178.75,222.75,212.75,232.5,204.25,3
216.25,217.5,181.25,223.25,215.5,232.75,203,3
217.5,217.5,179.75,223,215,232.25,204.75,3
216.5,218.5,180.75,224,215,233,203.75,3
217,217.25,179.5,223.5,215.5,233.25,204.75,3
217.5,218,180.25,223,214.25,233.25,204,3
217.25,217.5,179.25,224.25,215.5,234,204.5,3
217.5,218.75,180,224,215.5,232,204,3
217.25,218,180,223.5,215.75,233.25,203.75,3
217,218.75,180,223.5,214.5,231.75,204.5,3
215.75,217,179.25,223.5,215.5,234,203.75,3
217.5,218,179.75,224,215,231.75,204.5,3
216.25,217,180,224.25,214.25,232.75,203.25,3
218,217,179.75,223,214.25,232.5,205.5,3
216.75,217.25,179.75,222.75,215.5,232.75,203.75,3
218.25,218.25,180,223,214.25,233.25,204.75,3
215.25,217,179,223.5,215.5,232.75,204,3
217.5,217.75,179.75,223,212.75,232.5,207,3
217,216.5,179.25,224.25,214.75,232.5,204,3
216.5,217,179.25,222,215.75,232.5,203.25,3
216.5,217.25,180.75,224.25,214.75,232.25,204.25,3
217,218,180,222,215.25,233.5,204.25,3
216,217,180,224.25,215,232.5,204.5,3
217.75,217.5,179.5,223,214.5,232,205.25,3
216,218.75,180.25,222.75,215,232.25,202.5,3
217.5,217.25,179.25,222.5,214,233.75,206,3
216.25,218,180.5,224,214.75,232.25,204,3
216.75,217.75,180,224.5,215,232.5,204.75,3
217.75,219,180,223.5,214.25,231.75,203.25,3
217,217.25,179.25,223,216.25,233.5,204.25,3
216.75,217.75,180.25,224.25,217.25,232,203.5,3
217,218.25,179.25,223.5,215,232.75,204.5,3
219,217.5,179.75,224.5,213,232.25,205.75,3
216.5,216.75,178.5,224,215.75,233.5,203.75,3
216.25,218,180.5,224.5,214.75,231.75,205,3
217,218.75,179.75,224,213.75,232.25,205,3
217.25,217.5,179.75,223.25,213.75,233.5,206,3
215.25,216,179.5,225.75,215.75,232.75,204,3
217.25,219,180.5,224,213.25,232.5,204.5,3
216.75,217.25,179.25,224.25,215.25,233,203.5,3
216.5,217.25,179.75,223.5,214.25,234.25,204.75,3
215.75,216.25,180.75,226.25,215.75,232.25,203.75,3
218.25,218.75,181,222.5,214,231.25,204.5,3
217.5,217.25,179,224.25,214.25,233.5,203.5,3
216.75,216.75,179.25,224.25,215.25,233.75,204,3
215.5,218.25,180.75,226,213.75,231.5,203.25,3
218.25,218,179,222.75,214,232.75,207.25,3
216.5,216.75,179.75,224.5,215.5,233,204.25,3
216.75,217.75,180.5,224,215.25,233,203.5,3
215.75,218.75,179.25,224.75,215.5,232,203.25,3
216.25,217.25,178.25,223.25,214.25,234,205.75,3
216.5,217,179.5,225.25,214.75,232.75,204.75,3
216.25,217,179.75,225,215.75,232.75,203.75,3
217.5,218.75,180.25,223.25,213,230.75,204.5,3
216.5,216.5,178.75,223.25,214.75,234.75,205.25,3
216.75,217.5,179.75,225.25,214,232,203.75,3
217.5,217.25,180,224,214.25,233.25,205.75,3
218.25,219.25,180.25,223.25,213.5,233,205.75,3
216,216.25,179.25,223.75,215.25,234.25,204.25,3
216.5,218,180.75,224.5,214.5,232.5,203,3
217,217,180,224.75,212.75,232,205.25,3
218.5,218.25,178.25,223.75,213.75,232.75,206.25,3
215,216.75,180,225.75,216.25,233.75,204,3
217.75,218.75,182,223.25,212.75,231.75,203.75,3
216.75,217.25,179.25,224.25,214.75,233.25,204,3
217.25,217.25,178.5,224.25,214.25,233,205.25,3
215.5,217.5,180,225.5,216.75,232.5,203.25,3
216.75,218,179.5,223,214.25,232.25,204.25,3
216.75,218,180,224.25,216,234,207,3
216.75,217,179.5,223.25,215.25,233.5,205.25,3
216.5,217.25,180.5,226,214.25,231.75,202.25,3
219,219,179.25,222.75,214.25,232.5,206.75,3
215.25,217.5,179.75,225.5,214.5,233.25,203.75,3
217.5,218.75,180.25,224.75,214.75,232.5,204.5,3
217.25,217.75,180.25,224.75,215.5,232.75,204.75,3
217.25,217.5,179.75,224.75,217.75,234,205.5,3
217,217.75,179.75,225,215.25,232.25,204.75,3
216.75,217.25,179.75,225,215,233.5,204.5,3
217.25,218.5,179.75,223.75,213.25,232.25,205,3
216.75,217.5,179,223.5,214.75,233.5,204.5,3
217.75,218.75,180.75,225.5,214.5,232.5,204.75,3
217.5,217.75,178.5,224,215.5,233.75,205.25,3
216.75,217.75,180.75,225.5,215.25,233.25,204.5,3
217.25,217.5,181,223.75,215,233,206,3
217.5,217.5,180,223.5,215,234,205.5,3
216.5,217.75,180.5,225.25,215.75,232.75,204.5,3
218,218.5,179.5,224.5,216.5,233.5,205.25,3
216.5,216.25,180.5,225.75,215.25,233.25,204.25,3
218.5,218.25,179.75,224.25,215.5,233.75,205.25,3
216,216.75,180.25,224.25,215.5,233,204.25,3
218.25,218,179.25,223.75,213.5,232.5,206.25,3
217.25,217.75,179.75,225.25,214,234.25,205.5,3
217.5,218.5,180.5,225.75,214.75,232.75,204,3
217.25,218.5,180.5,224.5,215,232.75,205.5,3
216.75,217,179.5,224.75,214.5,234.25,205.5,3
217.25,217.75,180.5,224.75,214.5,232.5,205.5,3
217.25,218,180.5,225,215.5,233.75,205,3
217.5,218.25,180.25,224.25,213.5,233,204.25,3
217.5,217.75,179.25,224.5,215.25,235,205.25,3
217,218.25,180.75,226.25,215.25,233,204,3
217.5,217.5,179.75,222.75,214,233,206,3
216.75,217.75,179.75,224.25,216.5,233.75,204.25,3
216.5,218.5,180.5,225.75,214.75,232,203.75,3
218.5,218.25,179,223.5,214.25,232.5,205.5,3
217.75,218.25,180.25,225.5,216,233.75,205.5,3
217.5,217.75,179,224.75,215.5,234,205.5,3
216.25,218,180.5,226.25,216.25,233.5,203,3
218.5,219.25,180,223.25,214,233.25,206.25,3
217.5,216.75,178.25,224.75,214.25,234.25,205,3
216.25,217.5,179,225.5,215.25,232.25,203.5,3
218,218.25,180.5,224,214.5,233.5,205.5,3
217.75,218,180,225.25,214.25,233.75,206,3
216.75,218,180.25,224.5,214.75,231.75,204.75,3
216.75,217.75,180.25,224.75,216.25,233.25,205,3
217.5,218.25,180.5,223.5,214.75,233.25,205.5,3
216.5,216.5,179.25,223.75,215,234,204.25,3
216.5,218.25,180.25,225.75,214.75,233,203.25,3
217.75,218.5,181.25,223,215.25,233.75,205.75,3
216.5,217,179.25,224.5,215,233.75,205,3
217,218.5,180,224.75,215.5,232.5,204.5,3
217,218.25,179.25,224.5,214,233.5,205.25,3
217.75,217.75,179.5,224.5,216.25,233.5,204.75,3
217.25,216.5,180,223.75,214.75,233,205.5,3
216.75,217.75,180,224.25,215.25,232,205,3
218.25,217.75,179.75,223.5,215,233.25,205.25,3
217.75,216.75,179.75,225,216.5,234.25,204.75,3
216.25,218.25,180.25,225.25,214.75,232.5,204.5,3
217.25,218.25,179,224.75,215,233.5,205.75,3
216.5,217.25,179.5,225,216,233.5,204.75,3
217,217.25,180,224.5,213.75,233,205,3
217,218,181,224,214.75,233.75,205.5,3
218,218,180,223.5,214.25,232.5,205,3
217.5,217,179.5,224.5,215.5,233.75,204.75,3
216.5,218,181,224.75,214.75,232.75,203.5,3
216.75,218.25,179.75,223.25,213,233.75,205.5,3
216.5,218,180.5,224.5,215.75,234,205,3
215.75,217.75,179,224.75,214.5,232.75,204,3
216.75,218.5,180.25,224.5,215,233.25,205.25,3
218,218,178.75,223.25,215.25,233,204.25,3
217.25,217.75,179,223.25,214.75,232.75,205,3
217,217.25,179.5,225.25,215.5,233,203.25,3
219,218.5,179.75,224.25,213.75,233,206,3
216.75,218.25,179.75,224.5,215,233.5,204,3
216.5,217,179.25,224,214.75,232,204,3
217.25,218,179,224.25,214.5,233,205,3
217.25,217.25,179.75,223.75,215.25,233.5,205,3
216.25,217.75,180,224.25,214.25,233,205.25,3
217,217.25,179.75,223.25,214.75,233.5,205.25,3
217,218,179.75,223.75,214,232.5,204.25,3
217.25,217.25,179.5,222.75,214.25,233,204.75,3
216.5,217.75,179.25,224.5,214.25,232,204.5,3
217.25,217.25,179.5,223.25,214.25,233,204.75,3
217.5,218.25,180.25,223.5,214.75,233.25,204.25,3
217,217.25,179.75,223.25,215.25,232.75,204.75,3
217.5,217.75,179,223.75,213.25,232,205,3
216.75,216.75,179,223.25,214.5,233,204.5,3
217,218.5,179.25,222.5,214.5,232.75,203.5,3
215,216.75,179.5,224,215.75,233,204.75,3
218,218.25,180.5,223.25,214,232,204.75,3
217.5,217.25,179,223.25,214.75,233,203.75,3
217.25,217.25,179.5,222.75,215.75,232.25,203.25,3
216.75,217.5,179,223.25,214.75,232.75,202.5,3
216.75,218.5,179.5,223,215,232.25,204.5,3
216.25,216.75,180,223.5,215,233,204.5,3
216.75,216.5,179,222,213.5,233,204.75,3
216,216.75,179.25,224.75,215,231.75,203.5,3
217.75,218.25,179.5,222,212.75,233.25,205.25,3
215.5,217,179,224.25,215.25,233.25,204,3
217.25,217.25,180,222.5,213.75,232.5,205,3
217.25,217.25,179.5,224.25,212.75,232.75,205.5,3
216.75,218,179.5,222.75,215,233.5,204.5,3
216,217.5,180,224.5,214.75,232,204.25,3
217,217.75,178.75,223.25,215.25,233.5,204,3
216.75,218,180.5,223.25,213.75,232,204.75,3
217.75,217.25,178.25,223,215.5,233.25,204.75,3
216.75,218,180.5,223.75,214.25,232.25,203.75,3
217.5,217.5,179.25,222.5,217,232.75,205.5,3
216.75,217.75,181,223.25,214,232.75,204,3
217,217,179.25,222.75,215,232.75,205.75,3
217.25,217.5,179.75,222.5,214,231.5,203.25,3
216.75,216.75,178.75,223.75,215.25,232.25,204.75,3
217,218.25,180,222.75,212.5,232.25,204,3
215.25,216.75,179,223,214.75,232.25,205.25,3
217.75,218.75,180,221.75,214.25,231.5,204.25,3
217,216.75,179.75,223.5,214.25,233.25,204.75,3
216.25,217.75,179.5,222.25,214,231.25,203.75,3
216.25,217.25,180.75,222.75,214.5,233.25,204.75,3
216.75,217.25,178.5,222,213.25,232.25,205.75,3
215.25,217,179.75,223.5,214.75,232.5,203.75,3
217.75,218.5,179.25,222.75,214.25,231.5,205.25,3
216.25,217.25,180.25,222.75,215.25,232.75,204.25,3
217.5,218.25,179,221.75,214,232.75,204.75,3
216,217,180,223.75,214.75,232,203.75,3
216.75,218.25,179.75,223,213.75,232.5,204,3
217,218.75,179.75,222.5,216.25,233,204.25,3
216.5,217,179,223.25,216.25,233.5,205.25,3
216,217.5,181.25,223,213.75,231.25,203.25,3
217.25,217,179,221.75,214.25,234,206,3
215.25,216.75,179.75,224,214.75,231.5,204,3
216.25,218,179.25,223.5,215,232.5,204.25,3
217,218.25,179.75,223.5,214.75,231.25,204.75,3
216.75,217,179.75,222,215.25,234.25,204.25,3
217,217.25,179.75,224,214.5,232,205,3
216.25,217,181,222.75,214.75,231.75,204.25,3
217.25,218.25,179.75,222,212.75,231.75,205.25,3
217,216,178.25,223,215.25,234.5,203.75,3
216.5,217.75,180.5,224.25,213.25,231,203.75,3
217.25,216.5,179.25,223.25,214,231.75,204.75,3
217.75,217.5,179.5,221.5,213.25,233,205.25,3
216,216.5,179,223.75,214.75,233,204.25,3
215.75,217.75,180.5,223,213.25,231.75,204,3
217,218,180.5,222.75,215.5,232.25,205,3
217.25,216.25,178.25,221,214,233.25,205.75,3
214.5,216,180,224.5,217,232,203.75,3
218.25,218.75,181,221.5,212.75,231.25,205.25,3
216.5,217,179,222.75,215.75,234,205,3
216.25,217,179.25,222.25,214.75,232.75,204.75,3
216.5,218.25,181,224.75,215.25,232,204,3
218.5,218.5,179.75,222,213.75,232,205.75,3
217,216.75,178.5,222.5,214.25,232.5,204.5,3
215.75,215.5,180.25,223.25,215.75,233.25,204.25,3
216.75,219.25,181.25,223,213.75,230.5,203.75,3
218.5,218.25,178.75,222,214,233.75,206.5,3
215.75,216.25,179.5,224.5,216.25,232.75,203.25,3
216.25,218.5,180.25,223,215.5,231,204.25,3
217.5,219,180.75,222.25,214.5,232.5,206,3
216.5,217.25,179,222.25,215.25,233,205.5,3
215.5,217,179.75,223.25,214.75,232.25,204,3
217,217.75,179.75,223.5,213.5,231.75,204.5,3
217.5,219.25,179.25,221.5,213.5,232,205.5,3
215.25,216.75,179.25,224.5,216.75,234,204.25,3
216.25,218.75,181.25,223.75,213,230.5,204,3
218.25,218.25,179.25,221.25,214.25,233,205.5,3
215.75,217,179.5,222.5,214,233,205,3
215.5,218,179.75,224.25,215,232,204,3
216.5,217.75,180.5,222.25,214.25,232.25,205,3
216.75,218.5,179.5,222.75,215,233,205.25,3
215.5,216.25,178.25,224,215,232.75,204.25,3
214.75,218.5,181,224.5,214.5,232,203.75,3
217.25,218,178.75,222.25,213.25,234,207,3
214.75,216.25,179.75,224,216.25,233,203.75,3
215.5,218.75,179.25,223.25,213.75,232.5,205,3
216.25,217.25,180,222.25,214.75,233,205,3
216.75,217.25,179.25,222.75,215.25,232.75,205.5,3
215.75,217.25,179.25,222.5,215,232.25,204.25,3
215,218.25,180,223.25,214.75,232.5,204.75,3
216.25,218.75,179.75,222.25,214,233.25,205,3
215,216.5,179,223.5,216.25,234.75,204.75,3
216,218.5,180.25,222.5,213.25,232.5,204.25,3
216.25,218,178.75,223,214.75,233.25,204.75,3
215.25,218.75,179.5,223.5,215,232.75,206,3
216.25,217.5,179.75,223,215.25,233,206.25,3
215.75,217.75,179,222.5,214.5,232.25,204.5,3
216.25,218.5,180.5,223.25,215,233,206,3
216.25,217.75,179.25,222.25,215.5,233.25,205,3
215.5,218.25,180.25,223.75,214.5,232,203,3
217,217.75,178.5,222.5,213.75,233,206,3
215.5,217.5,180.25,223.75,217.75,232.5,202.75,3
216,217.25,179.5,223,214,232.75,204.75,3
215.75,217.25,179.75,223.25,214.25,233,205.5,3
215.25,216,180.25,223,212.75,231.75,205,3
216.25,217.75,179.75,222.25,215.25,232.75,206,3
215.75,217.75,179.75,223.5,215.5,233.5,203,3
216.75,217.5,180.25,222.25,214.5,233.25,207.25,3
215.5,217.5,180,222.75,215.75,233.5,204.5,3
215.75,218.25,180.25,223.25,213.75,231.75,204,3
215.5,215.75,180,221.75,213.75,233.25,204.25,3
216.25,218.75,180.5,223.75,215.25,233.25,205,3
216.75,217.5,177.75,222.25,214.75,233.5,205,3
215.5,217.25,179.75,223.5,213.25,233,204,3
216,217.5,179.25,223.25,214.25,232.25,204.5,3
216,217,179.25,222.75,215.5,233.25,205.25,3
216.5,218,180.75,223.5,215.25,231.75,204.5,3
215.25,217.75,179.5,222.25,215,232,204.75,3
216,217.5,181,223.25,214.5,232.75,204.25,3
217.5,218,179.75,221.75,214.75,233,205.25,3
215.25,216,179.75,222.75,214.75,232.75,204.5,3
216.25,217.75,180.25,223.75,213,233,204.75,3
216.25,218,179.5,223.5,215,233.75,205.5,3
215,216.5,180,222.5,214.75,233.25,204.25,3
215.75,217.25,179.5,222.25,214.75,232,203.75,3
215.75,217,180.5,223,215,233.25,204,3
216,217.5,179.75,222.25,214,233,205.25,3
216,216.75,178.5,223.5,215.25,233.75,203.5,3
216.5,218.5,181.5,223.5,214.25,232,204.75,3
215.75,217.75,178.5,222,214,232.75,205.5,3
214.75,217.25,179.5,223,215,232.75,204.5,3
215.75,217.5,179.75,223.25,215.5,232.5,205,3
216.25,217.5,180.25,223,214.25,232.75,204.25,3
215.75,217,179.25,223.75,214,232.75,205,3
216.25,218,180,223.25,214.75,232.75,205,3
215.5,217.25,180.25,223.75,214.25,232.5,204.5,3
217.75,218.25,179.5,221.75,214,232.75,206,3
215.25,216,179.5,223.75,216,233.5,204.5,3
216.75,217.75,180,223.5,215,232.5,205,3
215.5,218,180.25,222.75,214.75,233,205.5,3
216.25,217,179.5,222.75,214.5,234,205.25,3
215.5,217.5,180,223.25,215,232,204.75,3
216,217,180,222.75,214.5,233,205.75,3
216,217.75,179.25,221.75,213.25,232.25,205,3
214.75,216.25,179.75,221.5,215,234.5,205,3
215.75,218.25,180.25,224,214.25,232.25,203.75,3
216.5,217.75,180,222.75,214.25,233.5,204.75,3
216,217.5,179.25,222.75,213,232.5,205,3
215,217.5,178.5,222.5,215.75,233,203.5,3
216,217.75,180.75,223,213.75,232,205,3
216.75,217.75,180.5,223,215.5,233.25,204.75,3
215.75,217.75,179,221.75,213.75,233,204.75,3
215.5,217.5,179.25,223.25,215.5,232.5,204.25,3
216,218.75,180.25,221.25,213.5,231.75,204,3
215.25,216,179.5,222.5,216,233,204.75,3
215.5,217.25,179.5,222.5,215,232.75,205,3
215.25,217,178.75,223.25,215.25,232,203.5,3
216.5,218,180.5,222.25,214,232.5,204.25,3
215.5,216.5,180.5,223,215,232.5,204.75,3
216,217.25,178.5,222.5,215,232.75,205.5,3
215,217,180.25,224.5,214,231.25,203.75,3
216.75,217,178.5,221.25,213.75,233,205.75,3
214.75,216.75,180.25,222.5,214.25,233.25,203,3
215.5,216.5,179.5,222.5,214.25,231.75,205,3
215.5,217.5,180.25,223.25,214.5,232.25,204.25,3
216.25,216.5,179,222.25,214,232.75,205.25,3
215,217.25,178,223,215.25,232.25,204,3
215,216.75,179,221.75,214.75,232.75,204.25,3
216,217.5,179.75,221,212.75,231.75,204.25,3
216,216.25,178.25,222.75,214.75,234,205.25,3
215,217.5,180,223.5,215,231.75,204.25,3
215.75,217,178.25,221.5,214.25,233.25,204.75,3
216.5,218,180.25,222,215,233,205,3
216.25,216.25,178.75,223.5,214.75,234,204.75,3
216.5,217.5,179.75,223.25,213.75,232,205,3
215,217.75,179.75,224,214.25,233,205.75,3
216,218.5,179.25,221,213.75,232.25,205.75,3
214,216,179.75,223,214.5,233,203,3
216.25,218.5,180,222,213.75,231,204.75,3
215,216.25,179.25,222.5,214.5,233.5,204.5,3
216.25,216.75,178.25,222.25,214.25,232.5,204.5,3
214.75,217,180.25,223.75,214.5,233,204,3
216.5,217.75,179.25,222,213.5,233,204.25,3
214.5,217,179.5,223,214.25,232.5,204,3
215.75,216.5,178.75,222,214.75,233,205.75,3
214.5,217.25,179.5,223.25,215,231.5,201.75,3
216.25,217.75,179.75,222,214.25,233,206,3
215,217.5,181,223.25,215.75,232,204.25,3
214.75,217,179,221.25,213.75,232.25,205,3
216,218,179.75,222.75,214.75,231.25,205.5,3
216,217,178.75,222.5,215.25,233.75,204.75,3
215.25,217.75,180.25,223,213.5,231.5,203.75,3
216.5,216.75,179.25,221.5,215.75,233.75,205.5,3
215.75,217,180,222.5,213.5,230.75,204.5,3
216.5,217.5,178,223,214,233.5,204.5,3
216.25,218.25,180,223.5,214.25,231.5,202.75,3
216,217.25,179.25,221.75,214.5,234,205.25,3
215.75,217,179.5,222.75,214,232,204.75,3
215.75,216.5,180,223.5,215.75,232.5,204.75,3
217.25,218,179.5,221.75,211.5,231.25,205.5,3
215.25,215.75,179.25,223.5,215.75,234,204.75,3
214.75,218.25,180.5,222,214,232.5,204,3
215,216.25,179.5,223.5,214,233,204.25,3
216.5,217.75,179.5,222.5,214,231.75,205,3
215.25,216.25,179.25,222.5,215,232.5,204,3
216,218,179.25,222.75,213,232.25,204,3
215.5,217.25,180.25,223,214,232.75,204.25,3
216.75,216.25,178.25,221.5,214.25,233.5,205.5,3
214,216.5,180,225,215,231.75,203,3
216.75,218.75,179.75,221.75,212.5,231.75,204.5,3
215.75,216.75,179.5,222.75,216.75,233.5,204.25,3
216,216.75,179.5,222.75,215,233.5,204,3
215.5,217.75,180,224.5,214.75,231.75,204,3
217.25,218.25,178.75,221.5,213.75,231.75,204.25,3
215.75,217.75,179,222.75,215,232.5,204.75,3
215.25,217.5,179.75,224.25,215.5,232.75,204.5,3
215.75,218.75,180.5,222.25,212.75,230.5,203,3
217.25,216.75,178.25,221,214.75,234.5,205.5,3
214.75,216.5,180.25,223.5,215.25,232,203.25,3
216,217.75,180,222,214,231.75,204.25,3
216.5,218.5,179.75,221.75,213.5,232.75,204.5,3
216.25,216.25,178,222,214.5,233.5,204.25,3
215.25,217.5,180.5,223.75,215,232.75,203.5,3
216.25,217.75,180.25,222.75,214.25,232,205,3
217.5,218.5,179,221,214,233.25,204,3
214,215.75,179.25,224,216.75,233,204,3
217.5,219.25,181.5,223.5,212.25,231.5,204.5,3
216.5,216.75,178.5,220.75,214.25,233.75,205.25,3
215.5,216,179.5,222.25,215.5,233,204.75,3
215.75,218,180.5,223.75,215,232.25,203.25,3
217,218.75,180.25,222,214.25,232.25,205,3
216.5,216.75,179,222,214.25,233.25,204,3
214.5,215.75,178.75,222.5,214.5,233.5,203.5,3
216.25,218.5,181.25,224,212.25,231,204,3
218,218.25,178.75,221,215,234,205.75,3
215,216.5,180,224.5,217.75,233.25,205.25,3
216.5,218,180.5,223.5,213.75,232,205,3
217,217.5,180.5,222.25,215.25,232.75,205.75,3
216.5,216.75,178.5,221.25,215.5,233.75,205.25,3
215.75,216.5,179.75,224.25,215.75,232.5,204.25,3
216.25,218.75,181.5,223,213,232.25,205,3
